MIC_id,SpeciesName,SpeciesID,phylum_name_Type,genus,genus_name,family,family_name,order,order_name,class,class_name,phylum,phylum_name,kingdom,kingdom_name
MC02387,Lachnospiraceae bacterium 10-1,1235800,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01302,Lachnospiraceae bacterium 2 1 58FAA,658082,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02388,Lachnospiraceae bacterium 2_1_46FAA,742723,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01303,Lachnospiraceae bacterium 3 1 57FAA CT1,658086,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02025,Lachnospiraceae bacterium 5_1_63FAA,658089,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01098,Lachnospiraceae bacterium 6-1-63FAA,658083,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01304,Lachnospiraceae bacterium 7 1 58FAA,658087,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01100,Lachnospiraceae bacterium 9-1-43BFAA,658088,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02389,Lachnospiraceae bacterium A2,397290,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00200,Lachnospiraceae bacterium GAM79,2109691,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02390,Lachnospiraceae bacterium MD335,1235793,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01370,Lachnospiraceae bacterium NK4A136,877420,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02391,Lachnospiraceae bacterium oral taxon 455,712989,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01386,Lachnospiraceae FCS020,186928,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01145,Lachnospiraceae incertae sedis,2840493,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC03453,Lachnospiraceae ND3007,186803,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00024,Lachnospiraceae UCG-001,186928,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01730,Lachnospiraceae UCG-006,186928,Bacillota,.,.,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00308,Lacrimispora aerotolerans,36832,Bacillota,2719231,Lacrimispora,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00358,Lacrimispora saccharolytica,84030,Bacillota,2719231,Lacrimispora,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00512,Lacrimispora sphenoides,29370,Bacillota,2719231,Lacrimispora,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00309,Lacrimispora xylanolytica,29375,Bacillota,2719231,Lacrimispora,186803,Lachnospiraceae,3085636,Lachnospirales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01727,Lactic acid bacteria,394258,Unclear phylum,.,.,.,.,.,.,.,.,.,.,2,Bacteria
MC00056,Lacticaseibacillus casei,1582,Bacillota,2759736,Lacticaseibacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00352,Lacticaseibacillus paracasei,1597,Bacillota,2759736,Lacticaseibacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00018,Lacticaseibacillus rhamnosus,47715,Bacillota,2759736,Lacticaseibacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02392,Lacticaseibacillus zeae,57037,Bacillota,2759736,Lacticaseibacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00005,Lactiplantibacillus plantarum,1590,Bacillota,2767842,Lactiplantibacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00424,Lactobacillus acetotolerans,1600,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00057,Lactobacillus acidophilus,1579,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00389,Lactobacillus agilis,1601,Bacillota,2767887,Ligilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01282,Lactobacillus amylolyticus,83683,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01038,Lactobacillus amylovorus,1604,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01161,Lactobacillus animalis,1605,Bacillota,2767887,Ligilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00396,Lactobacillus brevis,1580,Bacillota,2767886,Levilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00447,Lactobacillus buchneri,1581,Bacillota,2767893,Lentilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00536,Lactobacillus crispatus,47770,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00147,Lactobacillus delbrueckii,1584,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01068,Lactobacillus equi,137357,Bacillota,2767887,Ligilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02393,Lactobacillus fornicalis,88164,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02394,Lactobacillus gallinarum,52242,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00049,Lactobacillus gasseri,1596,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01081,Lactobacillus hayakitensis,396716,Bacillota,2767887,Ligilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02395,Lactobacillus helveticus,1587,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02396,Lactobacillus iners,147802,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01079,Lactobacillus intermedius,316518,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01230,Lactobacillus jensenii,109790,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00074,Lactobacillus johnsonii,33959,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00006,Lactobacillus L-2,1591,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00345,Lactobacillus mucosae,97478,Bacillota,2742598,Limosilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00201,Lactobacillus oris,1632,Bacillota,2742598,Limosilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00133,Lactobacillus paragasseri,2107999,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01046,Lactobacillus pontis,35787,Bacillota,2742598,Limosilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00289,Lactobacillus reuteri,1598,Bacillota,2742598,Limosilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00202,Lactobacillus rogosae,706562,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01080,Lactobacillus siliginis,348151,Bacillota,2767882,Furfurilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00007,Lactobacillus sp.,1591,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02397,Lactobacillus sp. L-YJ,215530,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02398,Lactobacillus taiwanensis,508451,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01260,Lactobacillus ultunensis,227945,Bacillota,1578,Lactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00277,Lactococcus garvieae,1363,Bacillota,1357,Lactococcus,1300,Streptococcaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00263,Lactococcus lactis,1358,Bacillota,1357,Lactococcus,1300,Streptococcaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02399,Lactococcus piscium,1364,Bacillota,1357,Lactococcus,1300,Streptococcaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01034,Lactococcus raffinolactis,1366,Bacillota,1357,Lactococcus,1300,Streptococcaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00644,Lactococcus sp.,44273,Bacillota,1357,Lactococcus,1300,Streptococcaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00150,Lactonifactor longoviformis,341220,Bacillota,420345,Lactonifactor,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC01602,Lactonifactor sp.,1937000,Bacillota,420345,Lactonifactor,31979,Clostridiaceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02831,Lambdavirus sp.,3031237,Uroviricota,186765,Lambdavirus,.,.,.,.,2731619,Caudoviricetes,2731618,Uroviricota,2731360,Heunggongvirae
MC03227,Lampropedia sp.,1941219,Pseudomonadota,198705,Lampropedia,80864,Comamonadaceae,80840,Burkholderiales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02005,Lancefieldella parvula,1382,Actinomycetota,2767353,Lancefieldella,1643824,Atopobiaceae,84999,Coriobacteriales,84998,Coriobacteriia,201174,Actinomycetota,2,Bacteria
MC02006,Lancefieldella rimae,1383,Actinomycetota,2767353,Lancefieldella,1643824,Atopobiaceae,84999,Coriobacteriales,84998,Coriobacteriia,201174,Actinomycetota,2,Bacteria
MC03042,Larkinella sp.,2034517,Bacteroidota,332157,Larkinella,2896860,Spirosomataceae,768507,Cytophagales,768503,Cytophagia,976,Bacteroidota,2,Bacteria
MC02400,Lasiodiplodia pseudotheobromae,466954,Ascomycota,66739,Lasiodiplodia,45131,Botryosphaeriaceae,451869,Botryosphaeriales,147541,Dothideomycetes,4890,Ascomycota,451864,Dikarya
MC02848,Lasiosphaeriaceae sp.,1868209,Ascomycota,.,.,42302,Lasiosphaeriaceae,5139,Sordariales,147550,Sordariomycetes,4890,Ascomycota,4751,Fungi
MC00357,Latilactobacillus sakei,1599,Bacillota,2767885,Latilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02401,Lautropia mirabilis,47671,Pseudomonadota,47670,Lautropia,119060,Burkholderiaceae,80840,Burkholderiales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03099,Lautropia sp.,2053568,Pseudomonadota,47670,Lautropia,119060,Burkholderiaceae,80840,Burkholderiales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03365,Lawsonella sp.,2041415,Actinomycetota,1847725,Lawsonella,2805586,Lawsonellaceae,85007,Mycobacteriales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC01493,Lawsonia sp.,1434696,Thermodesulfobacteriota,41707,Lawsonia,194924,Desulfovibrionaceae,213115,Desulfovibrionales,3031449,Desulfovibrionia,200940,Thermodesulfobacteriota,2,Bacteria
MC03117,Leclercia sp.,1898428,Pseudomonadota,83654,Leclercia,543,Enterobacteriaceae,91347,Enterobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01152,Legionella sp.,459,Pseudomonadota,445,Legionella,444,Legionellaceae,118969,Legionellales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02999,Lentibacillus sp.,1925746,Bacillota,175304,Lentibacillus,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01258,Lentilactobacillus hilgardii,1588,Bacillota,2767893,Lentilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02402,Lentilactobacillus parafarraginis,390842,Bacillota,2767893,Lentilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02403,Leptographium clavigerum,226899,Ascomycota,96312,Leptographium,5152,Ophiostomataceae,5151,Ophiostomatales,147550,Sordariomycetes,4890,Ascomycota,451864,Dikarya
MC03360,Leptolyngbya sp.,47254,Cyanobacteriota,47251,Leptolyngbya,1890438,Leptolyngbyaceae,3079749,Leptolyngbyales,3028117,Cyanophyceae,1117,Cyanobacteriota,2,Bacteria
MC03320,Leptosphaeria sp.,1755431,Ascomycota,5021,Leptosphaeria,34374,Leptosphaeriaceae,92860,Pleosporales,147541,Dothideomycetes,4890,Ascomycota,451864,Dikarya
MC02819,Leptosphaeriaceae sp.,2011828,Ascomycota,.,.,34374,Leptosphaeriaceae,92860,Pleosporales,147541,Dothideomycetes,4890,Ascomycota,4751,Fungi
MC01590,Leptospira sp.,178,Spirochaetota,171,Leptospira,170,Leptospiraceae,1643688,Leptospirales,203692,Spirochaetia,203691,Spirochaetota,2,Bacteria
MC03437,Leptothrix sp.,248082,Pseudomonadota,88,Leptothrix,2975441,Sphaerotilaceae,80840,Burkholderiales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC00444,Leptotrichia buccalis,40542,Fusobacteriota,32067,Leptotrichia,1129771,Leptotrichiaceae,203491,Fusobacteriales,203490,Fusobacteriia,32066,Fusobacteriota,2,Bacteria
MC00445,Leptotrichia goodfellowii,157692,Fusobacteriota,2755140,Pseudoleptotrichia,1129771,Leptotrichiaceae,203491,Fusobacteriales,203490,Fusobacteriia,32066,Fusobacteriota,2,Bacteria
MC02404,Leptotrichia hofstadii,157688,Fusobacteriota,32067,Leptotrichia,1129771,Leptotrichiaceae,203491,Fusobacteriales,203490,Fusobacteriia,32066,Fusobacteriota,2,Bacteria
MC03182,Leptotrichia sp.,104608,Fusobacteriota,32067,Leptotrichia,1129771,Leptotrichiaceae,203491,Fusobacteriales,203490,Fusobacteriia,32066,Fusobacteriota,2,Bacteria
MC02405,Leptotrichia sp. oral clone FP036,175642,Fusobacteriota,32067,Leptotrichia,1129771,Leptotrichiaceae,203491,Fusobacteriales,203490,Fusobacteriia,32066,Fusobacteriota,2,Bacteria
MC02406,Leptotrichia sp. oral taxon 212,712357,Fusobacteriota,32067,Leptotrichia,1129771,Leptotrichiaceae,203491,Fusobacteriales,203490,Fusobacteriia,32066,Fusobacteriota,2,Bacteria
MC02407,Leptotrichia sp. oral taxon 218,712361,Fusobacteriota,32067,Leptotrichia,1129771,Leptotrichiaceae,203491,Fusobacteriales,203490,Fusobacteriia,32066,Fusobacteriota,2,Bacteria
MC02408,Leptotrichia sp. oral taxon 221,712362,Fusobacteriota,32067,Leptotrichia,1129771,Leptotrichiaceae,203491,Fusobacteriales,203490,Fusobacteriia,32066,Fusobacteriota,2,Bacteria
MC02409,Leptotrichia trevisanii,109328,Fusobacteriota,32067,Leptotrichia,1129771,Leptotrichiaceae,203491,Fusobacteriales,203490,Fusobacteriia,32066,Fusobacteriota,2,Bacteria
MC02410,Leptotrichia wadei,157687,Fusobacteriota,32067,Leptotrichia,1129771,Leptotrichiaceae,203491,Fusobacteriales,203490,Fusobacteriia,32066,Fusobacteriota,2,Bacteria
MC03058,Leucobacter sp.,1898440,Actinomycetota,55968,Leucobacter,85023,Microbacteriaceae,85006,Micrococcales,1760,Actinomycetes,201174,Actinomycetota,2,Bacteria
MC02411,Leuconostoc citreum,33964,Bacillota,1243,Leuconostoc,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02412,Leuconostoc holzapfelii,434464,Bacillota,1243,Leuconostoc,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00507,Leuconostoc mesenteroides,1245,Bacillota,1243,Leuconostoc,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01672,Leuconostoc sp.,1930076,Bacillota,1243,Leuconostoc,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00595,Leuconostocaceae bacterium,2590211,Bacillota,.,.,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC03144,Leucosporidium sp.,1805497,Basidiomycota,5277,Leucosporidium,1163720,Leucosporidiaceae,231212,Leucosporidiales,162481,Microbotryomycetes,5204,Basidiomycota,4751,Fungi
MC02413,Leyella stercorea,363265,Bacteroidota,2974265,Leyella,171552,Prevotellaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC00008,Ligilactobacillus murinus,1622,Bacillota,2767887,Ligilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00148,Ligilactobacillus ruminis,1623,Bacillota,2767887,Ligilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00287,Ligilactobacillus salivarius,1624,Bacillota,2767887,Ligilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC03147,Limnobacter sp.,2003368,Pseudomonadota,131079,Limnobacter,119060,Burkholderiaceae,80840,Burkholderiales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03097,Limnohabitans sp.,1907725,Pseudomonadota,665874,Limnohabitans,80864,Comamonadaceae,80840,Burkholderiales,28216,Betaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02414,Limosilactobacillus antri,227943,Bacillota,2742598,Limosilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02415,Limosilactobacillus coleohominis,181675,Bacillota,2742598,Limosilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00058,Limosilactobacillus fermentum,1613,Bacillota,2742598,Limosilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00149,Limosilactobacillus vaginalis,1633,Bacillota,2742598,Limosilactobacillus,33958,Lactobacillaceae,186826,Lactobacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02416,Liothrips reuteri,2891241,Arthropoda,754116,Liothrips,38137,Phlaeothripidae,30262,Thysanoptera,50557,Insecta,6656,Arthropoda,33208,Metazoa
MC02417,Lipomyces starkeyi,29829,Ascomycota,29828,Lipomyces,29827,Lipomycetaceae,4892,Saccharomycetales,4891,Saccharomycetes,4890,Ascomycota,4751,Fungi
MC02418,Listeria fleischmannii,1069827,Bacillota,1637,Listeria,186820,Listeriaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01261,Listeria grayi,1641,Bacillota,1637,Listeria,186820,Listeriaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00432,Listeria monocytogenes,1639,Bacillota,1637,Listeria,186820,Listeriaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC01315,Listeria seeligeri,1640,Bacillota,1637,Listeria,186820,Listeriaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02419,Listeria sp.,1960103,Bacillota,1637,Listeria,186820,Listeriaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC00052,Listeria welshimeri,1643,Bacillota,1637,Listeria,186820,Listeriaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC03269,Lonepinella sp.,2301479,Pseudomonadota,53416,Lonepinella,712,Pasteurellaceae,135625,Pasteurellales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02875,Lophiostomataceae sp.,1964330,Ascomycota,.,.,45147,Lophiostomataceae,92860,Pleosporales,147541,Dothideomycetes,4890,Ascomycota,4751,Fungi
MC03041,Luteibacter sp.,1886636,Pseudomonadota,242605,Luteibacter,1775411,Rhodanobacteraceae,135614,Lysobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03101,Lutibacter sp.,1925666,Bacteroidota,358023,Lutibacter,49546,Flavobacteriaceae,200644,Flavobacteriales,117743,Flavobacteriia,976,Bacteroidota,2,Bacteria
MC03298,Lutispora sp.,2828727,Bacillota,667112,Lutispora,3120708,Lutisporaceae,3120427,Lutisporales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC02824,Lymphocryptovirus sp.,2665497,Peploviricota,10375,Lymphocryptovirus,3044472,Orthoherpesviridae,548681,Herpesvirales,2731363,Herviviricetes,2731361,Peploviricota,2731360,Heunggongvirae
MC02420,Lyrodus pedicellatus,457830,Mollusca,457829,Lyrodus,114952,Teredinidae,278205,Myida,6544,Bivalvia,6447,Mollusca,33208,Metazoa
MC00203,Lysinibacillus boronitolerans,309788,Bacillota,400634,Lysinibacillus,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC03225,Lysinibacillus sp.,1869345,Bacillota,400634,Lysinibacillus,186817,Bacillaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC03214,Lysobacter sp.,72226,Pseudomonadota,68,Lysobacter,32033,Lysobacteraceae,135614,Lysobacterales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC03166,Lysurus sp.,2059955,Basidiomycota,311222,Lysurus,90951,Phallaceae,68804,Phallales,155619,Agaricomycetes,5204,Basidiomycota,4751,Fungi
MC02421,Macellibacteroides fermentans,879969,Bacteroidota,1159323,Macellibacteroides,171551,Porphyromonadaceae,171549,Bacteroidales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC03029,Macrococcus sp.,1871621,Bacillota,69965,Macrococcus,90964,Staphylococcaceae,1385,Bacillales,91061,Bacilli,1239,Bacillota,2,Bacteria
MC02422,Macrophomina phaseolina,35725,Ascomycota,35724,Macrophomina,45131,Botryosphaeriaceae,451869,Botryosphaeriales,147541,Dothideomycetes,4890,Ascomycota,451864,Dikarya
MC02423,Mageeibacillus indolicus,884684,Bacillota,1637257,Mageeibacillus,216572,Oscillospiraceae,186802,Eubacteriales,186801,Clostridia,1239,Bacillota,2,Bacteria
MC00363,Malassezia furfur,55194,Basidiomycota,55193,Malassezia,742845,Malasseziaceae,162474,Malasseziales,1538075,Malasseziomycetes,5204,Basidiomycota,4751,Fungi
MC02424,Malassezia globosa,76773,Basidiomycota,55193,Malassezia,742845,Malasseziaceae,162474,Malasseziales,1538075,Malasseziomycetes,5204,Basidiomycota,4751,Fungi
MC02425,Malassezia restricta,76775,Basidiomycota,55193,Malassezia,742845,Malasseziaceae,162474,Malasseziales,1538075,Malasseziomycetes,5204,Basidiomycota,4751,Fungi
MC02426,Malassezia slooffiae,76776,Basidiomycota,55193,Malassezia,742845,Malasseziaceae,162474,Malasseziales,1538075,Malasseziomycetes,5204,Basidiomycota,4751,Fungi
MC03158,Malassezia sp.,2011732,Basidiomycota,55193,Malassezia,742845,Malasseziaceae,162474,Malasseziales,1538075,Malasseziomycetes,5204,Basidiomycota,4751,Fungi
MC00364,Malassezia sympodialis,76777,Basidiomycota,55193,Malassezia,742845,Malasseziaceae,162474,Malasseziales,1538075,Malasseziomycetes,5204,Basidiomycota,4751,Fungi
MC02967,Malasseziaceae sp.,2576328,Basidiomycota,.,.,742845,Malasseziaceae,162474,Malasseziales,1538075,Malasseziomycetes,5204,Basidiomycota,4751,Fungi
MC02952,Malasseziomycetes sp.,2065442,Basidiomycota,.,.,.,.,.,.,1538075,Malasseziomycetes,5204,Basidiomycota,4751,Fungi
MC02427,Mannheimia caviae,879276,Pseudomonadota,75984,Mannheimia,712,Pasteurellaceae,135625,Pasteurellales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01647,Mannheimia sp.,2081794,Pseudomonadota,75984,Mannheimia,712,Pasteurellaceae,135625,Pasteurellales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC02877,Marasmiaceae sp.,1916368,Basidiomycota,.,.,654128,Marasmiaceae,5338,Agaricales,155619,Agaricomycetes,5204,Basidiomycota,4751,Fungi
MC03375,Marinicella sp.,1955066,Pseudomonadota,863253,Marinicella,224372,Alcanivoracaceae,135619,Oceanospirillales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
MC01571,Marinilabilia sp.,2021252,Bacteroidota,59738,Marinilabilia,558415,Marinilabiliaceae,1970189,Marinilabiliales,200643,Bacteroidia,976,Bacteroidota,2,Bacteria
MC01426,Marinobacter sp.,50741,Pseudomonadota,2742,Marinobacter,2887365,Marinobacteraceae,72274,Pseudomonadales,1236,Gammaproteobacteria,1224,Pseudomonadota,2,Bacteria
